,date,value,community
4726,2012-03-01,195000,28
4727,2012-04-01,200000,28
4728,2012-05-01,205000,28
4729,2012-06-01,260000,28
4730,2012-07-01,260000,28
4731,2012-08-01,260000,28
4732,2012-09-01,260000,28
4733,2012-10-01,271000,28
4734,2012-11-01,256000,28
4735,2012-12-01,190000,28
4736,2013-01-01,190000,28
4737,2013-02-01,165000,28
4738,2013-03-01,199000,28
4739,2013-04-01,212000,28
4740,2013-05-01,246250,28
4741,2013-06-01,281000,28
4742,2013-07-01,292500,28
4743,2013-08-01,292500,28
4744,2013-09-01,306250,28
4745,2013-10-01,270000,28
4746,2013-11-01,260500,28
4747,2013-12-01,265000,28
4748,2014-01-01,280000,28
4749,2014-02-01,282500,28
4750,2014-03-01,285000,28
4751,2014-04-01,311000,28
4752,2014-05-01,309500,28
4753,2014-06-01,304000,28
4754,2014-07-01,270000,28
4755,2014-08-01,344500,28
4756,2014-09-01,338500,28
4757,2014-10-01,315000,28
4758,2014-11-01,315000,28
4759,2014-12-01,320000,28
4760,2015-01-01,302500,28
4761,2015-02-01,290000,28
4762,2015-03-01,295000,28
4763,2015-04-01,297500,28
4764,2015-05-01,316500,28
4765,2015-06-01,285000,28
4766,2015-07-01,275750,28
4767,2015-08-01,286250,28
4768,2015-09-01,300000,28
4769,2015-10-01,305000,28
4770,2015-11-01,303500,28
4771,2015-12-01,285000,28
4772,2016-01-01,300000,28
4773,2016-02-01,292500,28
4774,2016-03-01,325000,28
4775,2016-04-01,334500,28
4776,2016-05-01,316000,28
4777,2016-06-01,324500,28
4778,2016-07-01,324750,28
4779,2016-08-01,335000,28
4780,2016-09-01,318000,28
4781,2016-10-01,300000,28
4782,2016-11-01,305000,28
4783,2016-12-01,298750,28
4784,2017-01-01,311500,28
4785,2012-01-01,108000,3
4786,2012-02-01,105000,3
4787,2012-03-01,100000,3
4788,2012-04-01,128000,3
4789,2012-05-01,174000,3
4790,2012-06-01,184500,3
4791,2012-07-01,181500,3
4792,2012-08-01,181500,3
4793,2012-09-01,190000,3
4794,2012-10-01,194000,3
4795,2012-11-01,192000,3
4796,2012-12-01,192000,3
4797,2013-01-01,183000,3
4798,2013-02-01,155000,3
4799,2013-03-01,146000,3
4800,2013-04-01,175000,3
4801,2013-05-01,185000,3
4802,2013-06-01,182500,3
4803,2013-07-01,189250,3
4804,2013-08-01,221500,3
4805,2013-09-01,223250,3
4806,2013-10-01,201750,3
4807,2013-11-01,207500,3
4808,2013-12-01,210000,3
4809,2014-01-01,180750,3
4810,2014-02-01,192500,3
4811,2014-03-01,188000,3
4812,2014-04-01,200000,3
4813,2014-05-01,222000,3
4814,2014-06-01,231500,3
4815,2014-07-01,225000,3
4816,2014-08-01,228250,3
4817,2014-09-01,222500,3
4818,2014-10-01,215000,3
4819,2014-11-01,204000,3
4820,2014-12-01,199500,3
4821,2015-01-01,188250,3
4822,2015-02-01,185000,3
4823,2015-03-01,171750,3
4824,2015-04-01,184000,3
4825,2015-05-01,207000,3
4826,2015-06-01,255000,3
4827,2015-07-01,244500,3
4828,2015-08-01,233000,3
4829,2015-09-01,224000,3
4830,2015-10-01,222750,3
4831,2015-11-01,220000,3
4832,2015-12-01,213000,3
4833,2016-01-01,202500,3
4834,2016-02-01,205000,3
4835,2016-03-01,199000,3
4836,2016-04-01,229000,3
4837,2016-05-01,236500,3
4838,2016-06-01,247500,3
4839,2016-07-01,239000,3
4840,2016-08-01,239500,3
4841,2016-09-01,231750,3
4842,2016-10-01,230500,3
4843,2016-11-01,239750,3
4844,2016-12-01,242000,3
4845,2017-01-01,240000,3
4846,2012-01-01,141000,73
4847,2012-02-01,135000,73
4848,2012-03-01,92000,73
4849,2012-04-01,83000,73
4850,2012-05-01,99000,73
4851,2012-06-01,140000,73
4852,2012-07-01,143000,73
4853,2012-08-01,119000,73
4854,2012-09-01,84000,73
4855,2012-10-01,98000,73
4856,2012-11-01,99000,73
4857,2012-12-01,58000,73
4858,2013-01-01,56500,73
4859,2013-02-01,58000,73
4860,2013-03-01,86000,73
4861,2013-04-01,53500,73
4862,2013-05-01,105000,73
4863,2013-06-01,113500,73
4864,2013-07-01,128000,73
4865,2013-08-01,126500,73
4866,2013-09-01,129000,73
4867,2013-10-01,117000,73
4868,2013-11-01,112500,73
4869,2013-12-01,79750,73
4870,2014-01-01,77500,73
4871,2014-02-01,67500,73
4872,2014-03-01,58000,73
4873,2014-04-01,60000,73
4874,2014-05-01,115000,73
4875,2014-06-01,133500,73
4876,2014-07-01,119500,73
4877,2014-08-01,120250,73
4878,2014-09-01,111250,73
4879,2014-10-01,144250,73
4880,2014-11-01,146500,73
4881,2014-12-01,157000,73
4882,2015-01-01,157000,73
4883,2015-02-01,140000,73
4884,2015-03-01,115000,73
4885,2015-04-01,150000,73
4886,2015-05-01,150000,73
4887,2015-06-01,144000,73
4888,2015-07-01,121000,73
4889,2015-08-01,132000,73
4890,2015-09-01,132000,73
4891,2015-10-01,130000,73
4892,2015-11-01,139500,73
4893,2015-12-01,146500,73
4894,2016-01-01,137500,73
4895,2016-02-01,127500,73
4896,2016-03-01,128000,73
4897,2016-04-01,126000,73
4898,2016-05-01,145000,73
4899,2016-06-01,152500,73
4900,2016-07-01,140000,73
4901,2016-08-01,149000,73
4902,2016-09-01,151000,73
4903,2016-10-01,149000,73
4904,2016-11-01,140000,73
4905,2016-12-01,136000,73
4906,2017-01-01,148000,73
4907,2012-01-01,39000,40
4908,2012-02-01,37000,40
4909,2012-03-01,28000,40
4910,2012-04-01,32000,40
4911,2012-05-01,28000,40
4912,2012-06-01,30500,40
4913,2012-07-01,30250,40
4914,2012-08-01,30250,40
4915,2012-09-01,36000,40
4916,2012-10-01,34250,40
4917,2012-11-01,44250,40
4918,2012-12-01,34750,40
4919,2013-01-01,35250,40
4920,2013-02-01,25000,40
4921,2013-03-01,42500,40
4922,2013-04-01,44000,40
4923,2013-05-01,42000,40
4924,2013-06-01,42000,40
4925,2013-07-01,31100,40
4926,2013-08-01,31100,40
4927,2013-09-01,31100,40
4928,2013-10-01,41250,40
4929,2013-11-01,32250,40
4930,2013-12-01,32500,40
4931,2014-01-01,40500,40
4932,2014-02-01,48000,40
4933,2014-03-01,39000,40
4934,2014-04-01,39000,40
4935,2014-05-01,25800,40
4936,2014-06-01,34250,40
4937,2014-07-01,49000,40
4938,2014-08-01,58750,40
4939,2014-09-01,52000,40
4940,2014-10-01,50000,40
4941,2014-11-01,40450,40
4942,2014-12-01,66500,40
4943,2015-01-01,50500,40
4944,2015-02-01,70000,40
4945,2015-03-01,69000,40
4946,2015-04-01,72500,40
4947,2015-05-01,45000,40
4948,2015-06-01,40000,40
4949,2015-07-01,41500,40
4950,2015-08-01,82500,40
4951,2015-09-01,60000,40
4952,2015-10-01,54500,40
4953,2015-11-01,60000,40
4954,2015-12-01,67000,40
4955,2016-01-01,74000,40
4956,2016-02-01,87500,40
4957,2016-03-01,75000,40
4958,2016-04-01,75000,40
4959,2016-05-01,33250,40
4960,2016-06-01,105000,40
4961,2016-07-01,86000,40
4962,2016-08-01,86000,40
4963,2016-09-01,70000,40
4964,2016-10-01,168500,40
4965,2016-11-01,80000,40
4966,2016-12-01,73500,40
4967,2017-01-01,73500,40
4968,2012-01-01,127500,62
4969,2012-02-01,114000,62
4970,2012-03-01,105000,62
4971,2012-04-01,99000,62
4972,2012-05-01,97000,62
4973,2012-06-01,95000,62
4974,2012-07-01,95000,62
4975,2012-08-01,119000,62
4976,2012-09-01,110000,62
4977,2012-10-01,123500,62
4978,2012-11-01,130000,62
4979,2012-12-01,115000,62
4980,2013-01-01,105000,62
4981,2013-02-01,108500,62
4982,2013-03-01,125000,62
4983,2013-04-01,123250,62
4984,2013-05-01,112000,62
4985,2013-06-01,112000,62
4986,2013-07-01,120500,62
4987,2013-08-01,121000,62
4988,2013-09-01,102000,62
4989,2013-10-01,110500,62
4990,2013-11-01,113000,62
4991,2013-12-01,129000,62
4992,2014-01-01,130000,62
4993,2014-02-01,130000,62
4994,2014-03-01,127000,62
4995,2014-04-01,138000,62
4996,2014-05-01,134000,62
4997,2014-06-01,132500,62
4998,2014-07-01,140000,62
4999,2014-08-01,140000,62
5000,2014-09-01,140000,62
5001,2014-10-01,144000,62
5002,2014-11-01,150000,62
5003,2014-12-01,150000,62
5004,2015-01-01,150000,62
5005,2015-02-01,150000,62
5006,2015-03-01,155000,62
5007,2015-04-01,169000,62
5008,2015-05-01,155000,62
5009,2015-06-01,155000,62
5010,2015-07-01,150000,62
5011,2015-08-01,150000,62
5012,2015-09-01,149500,62
5013,2015-10-01,152500,62
5014,2015-11-01,151500,62
5015,2015-12-01,157000,62
5016,2016-01-01,177000,62
5017,2016-02-01,151000,62
5018,2016-03-01,151000,62
5019,2016-04-01,150000,62
5020,2016-05-01,157500,62
5021,2016-06-01,166000,62
5022,2016-07-01,167000,62
5023,2016-08-01,169500,62
5024,2016-09-01,185000,62
5025,2016-10-01,172500,62
5026,2016-11-01,165000,62
5027,2016-12-01,165000,62
5028,2017-01-01,160500,62
5029,2012-01-01,25000,67
5030,2012-02-01,23500,67
5031,2012-03-01,20000,67
5032,2012-04-01,69000,67
5033,2012-05-01,69000,67
5034,2012-06-01,30000,67
5035,2012-07-01,23000,67
5036,2012-08-01,25000,67
5037,2012-09-01,26000,67
5038,2012-10-01,28750,67
5039,2012-11-01,30000,67
5040,2012-12-01,40000,67
5041,2013-01-01,36450,67
5042,2013-02-01,57500,67
5043,2013-03-01,57500,67
5044,2013-04-01,46250,67
5045,2013-05-01,30050,67
5046,2013-06-01,30500,67
5047,2013-07-01,30050,67
5048,2013-08-01,30000,67
5049,2013-09-01,30000,67
5050,2013-10-01,34000,67
5051,2013-11-01,41500,67
5052,2013-12-01,50000,67
5053,2014-01-01,52000,67
5054,2014-02-01,33000,67
5055,2014-03-01,33000,67
5056,2014-04-01,33000,67
5057,2014-05-01,29000,67
5058,2014-06-01,28000,67
5059,2014-07-01,29000,67
5060,2014-08-01,30000,67
5061,2014-09-01,25250,67
5062,2014-10-01,23750,67
5063,2014-11-01,25000,67
5064,2014-12-01,25000,67
5065,2015-01-01,23000,67
5066,2015-02-01,23000,67
5067,2015-03-01,66500,67
5068,2015-04-01,56000,67
5069,2015-05-01,56000,67
5070,2015-06-01,40000,67
5071,2015-07-01,35000,67
5072,2015-08-01,30000,67
5073,2015-09-01,27500,67
5074,2015-10-01,32000,67
5075,2015-11-01,52500,67
5076,2015-12-01,40500,67
5077,2016-01-01,30500,67
5078,2016-02-01,27000,67
5079,2016-03-01,26500,67
5080,2016-04-01,27000,67
5081,2016-05-01,27444,67
5082,2016-06-01,28250,67
5083,2016-07-01,32500,67
5084,2016-08-01,30000,67
5085,2016-09-01,35500,67
5086,2016-10-01,40000,67
5087,2016-11-01,37750,67
5088,2016-12-01,28500,67
5089,2017-01-01,26501,67
5090,2012-01-01,50000,26
5091,2012-02-01,25000,26
5092,2012-03-01,25000,26
5093,2012-04-01,25000,26
5094,2012-05-01,25000,26
5095,2012-06-01,28000,26
5096,2012-07-01,31000,26
5097,2012-08-01,27250,26
5098,2012-09-01,23500,26
5099,2012-10-01,23500,26
5100,2012-11-01,65000,26
5101,2012-12-01,54500,26
5102,2013-01-01,56125,26
5103,2013-02-01,43000,26
5104,2013-03-01,42000,26
5105,2013-04-01,32500,26
5106,2013-05-01,35000,26
5107,2013-06-01,35000,26
5108,2013-08-01,122500,26
5109,2013-09-01,122500,26
5110,2013-10-01,122500,26
5111,2013-12-01,23000,26
5112,2014-01-01,23000,26
5113,2014-02-01,23000,26
5114,2014-03-01,44500,26
5115,2014-04-01,55000,26
5116,2014-05-01,55000,26
5117,2014-06-01,48000,26
5118,2014-07-01,36000,26
5119,2014-08-01,36000,26
5120,2014-09-01,36000,26
5121,2014-10-01,56750,26
5122,2014-11-01,40000,26
5123,2014-12-01,45000,26
5124,2015-01-01,40000,26
5125,2015-02-01,34500,26
5126,2015-03-01,34500,26
5127,2015-04-01,70000,26
5128,2015-05-01,117500,26
5129,2015-06-01,130000,26
5130,2015-07-01,135750,26
5131,2015-08-01,130000,26
5132,2015-09-01,38500,26
5133,2015-10-01,130000,26
5134,2015-11-01,112500,26
5135,2015-12-01,95000,26
5136,2016-01-01,59500,26
5137,2016-02-01,76000,26
5138,2016-03-01,76000,26
5139,2016-05-01,104500,26
5140,2016-06-01,104500,26
5141,2016-07-01,84000,26
5142,2016-08-01,33500,26
5143,2016-09-01,54250,26
5144,2016-10-01,79500,26
5145,2016-11-01,75000,26
5146,2016-12-01,55500,26
5147,2017-01-01,50000,26
5148,2012-01-01,112500,65
5149,2012-02-01,115000,65
5150,2012-03-01,123000,65
5151,2012-04-01,120000,65
5152,2012-05-01,134000,65
5153,2012-06-01,135000,65
5154,2012-07-01,133250,65
5155,2012-08-01,116000,65
5156,2012-09-01,104500,65
5157,2012-10-01,120000,65
5158,2012-11-01,109000,65
5159,2012-12-01,122000,65
5160,2013-01-01,108500,65
5161,2013-02-01,107379,65
5162,2013-03-01,107379,65
5163,2013-04-01,108689,65
5164,2013-05-01,121500,65
5165,2013-06-01,130000,65
5166,2013-07-01,127500,65
5167,2013-08-01,122000,65
5168,2013-09-01,126000,65
5169,2013-10-01,132250,65
5170,2013-11-01,145000,65
5171,2013-12-01,143250,65
5172,2014-01-01,145000,65
5173,2014-02-01,133750,65
5174,2014-03-01,135000,65
5175,2014-04-01,129000,65
5176,2014-05-01,132000,65
5177,2014-06-01,135000,65
5178,2014-07-01,130000,65
5179,2014-08-01,130000,65
5180,2014-09-01,130000,65
5181,2014-10-01,136500,65
5182,2014-11-01,143000,65
5183,2014-12-01,140000,65
5184,2015-01-01,144750,65
5185,2015-02-01,150000,65
5186,2015-03-01,145000,65
5187,2015-04-01,140000,65
5188,2015-05-01,135000,65
5189,2015-06-01,147000,65
5190,2015-07-01,140250,65
5191,2015-08-01,155000,65
5192,2015-09-01,157500,65
5193,2015-10-01,160000,65
5194,2015-11-01,160000,65
5195,2015-12-01,156000,65
5196,2016-01-01,156500,65
5197,2016-02-01,170000,65
5198,2016-03-01,175000,65
5199,2016-04-01,167500,65
5200,2016-05-01,160000,65
5201,2016-06-01,164500,65
5202,2016-07-01,170000,65
5203,2016-08-01,183500,65
5204,2016-09-01,186750,65
5205,2016-10-01,176250,65
5206,2016-11-01,156000,65
5207,2016-12-01,165000,65
5208,2017-01-01,172500,65
5209,2012-01-01,75000,53
5210,2012-02-01,60000,53
5211,2012-03-01,55000,53
5212,2012-04-01,51000,53
5213,2012-05-01,42000,53
5214,2012-06-01,41500,53
5215,2012-07-01,36500,53
5216,2012-08-01,59000,53
5217,2012-09-01,87750,53
5218,2012-10-01,100500,53
5219,2012-11-01,72500,53
5220,2012-12-01,95000,53
5221,2013-01-01,95000,53
5222,2013-02-01,75000,53
5223,2013-03-01,66000,53
5224,2013-04-01,59000,53
5225,2013-05-01,55000,53
5226,2013-06-01,27250,53
5227,2013-07-01,88000,53
5228,2013-08-01,85000,53
5229,2013-09-01,65000,53
5230,2013-10-01,39750,53
5231,2013-11-01,45500,53
5232,2013-12-01,106000,53
5233,2014-01-01,108000,53
5234,2014-02-01,108500,53
5235,2014-03-01,82500,53
5236,2014-04-01,46000,53
5237,2014-05-01,43000,53
5238,2014-06-01,46000,53
5239,2014-07-01,82000,53
5240,2014-08-01,82000,53
5241,2014-09-01,81750,53
5242,2014-10-01,38000,53
5243,2014-11-01,53000,53
5244,2014-12-01,91250,53
5245,2015-01-01,125000,53
5246,2015-02-01,122500,53
5247,2015-03-01,80000,53
5248,2015-04-01,51000,53
5249,2015-05-01,52500,53
5250,2015-06-01,76000,53
5251,2015-07-01,87500,53
5252,2015-08-01,84000,53
5253,2015-09-01,60000,53
5254,2015-10-01,52000,53
5255,2015-11-01,46750,53
5256,2015-12-01,84000,53
5257,2016-01-01,72500,53
5258,2016-02-01,72500,53
5259,2016-03-01,84500,53
5260,2016-04-01,95000,53
5261,2016-05-01,84500,53
5262,2016-06-01,68000,53
5263,2016-07-01,52000,53
5264,2016-08-01,60000,53
5265,2016-09-01,37750,53
5266,2016-10-01,44000,53
5267,2016-11-01,85000,53
5268,2016-12-01,98500,53
5269,2017-01-01,100000,53
5270,2012-01-01,65000,2
5271,2012-02-01,67250,2
5272,2012-03-01,66250,2
5273,2012-04-01,81000,2
5274,2012-05-01,67500,2
5275,2012-06-01,70000,2
5276,2012-07-01,67250,2
5277,2012-08-01,75000,2
5278,2012-09-01,71000,2
5279,2012-10-01,71000,2
5280,2012-11-01,68500,2
5281,2012-12-01,66500,2
5282,2013-01-01,65000,2
5283,2013-02-01,65349,2
5284,2013-03-01,65000,2
5285,2013-04-01,65099,2
5286,2013-05-01,65750,2
5287,2013-06-01,73000,2
5288,2013-07-01,74000,2
5289,2013-08-01,81500,2
5290,2013-09-01,95500,2
5291,2013-10-01,100000,2
5292,2013-11-01,109250,2
5293,2013-12-01,108250,2
5294,2014-01-01,108500,2
5295,2014-02-01,113000,2
5296,2014-03-01,128500,2
5297,2014-04-01,131000,2
5298,2014-05-01,107000,2
5299,2014-06-01,107000,2
5300,2014-07-01,116250,2
5301,2014-08-01,148000,2
5302,2014-09-01,157250,2
5303,2014-10-01,130500,2
5304,2014-11-01,132000,2
5305,2014-12-01,132750,2
5306,2015-01-01,145000,2
5307,2015-02-01,140000,2
5308,2015-03-01,141000,2
5309,2015-04-01,135500,2
5310,2015-05-01,129750,2
5311,2015-06-01,122000,2
5312,2015-07-01,120500,2
5313,2015-08-01,132500,2
5314,2015-09-01,182000,2
5315,2015-10-01,195000,2
5316,2015-11-01,193000,2
5317,2015-12-01,169500,2
5318,2016-01-01,157500,2
5319,2016-02-01,147000,2
5320,2016-03-01,158500,2
5321,2016-04-01,151000,2
5322,2016-05-01,166000,2
5323,2016-06-01,161750,2
5324,2016-07-01,145750,2
5325,2016-08-01,168000,2
5326,2016-09-01,142000,2
5327,2016-10-01,169000,2
5328,2016-11-01,152000,2
5329,2016-12-01,153500,2
5330,2017-01-01,145000,2
5331,2012-01-01,237500,24
5332,2012-02-01,185000,24
5333,2012-03-01,205000,24
5334,2012-04-01,210000,24
5335,2012-05-01,255000,24
5336,2012-06-01,237500,24
5337,2012-07-01,248000,24
5338,2012-08-01,249000,24
5339,2012-09-01,299000,24
5340,2012-10-01,307500,24
5341,2012-11-01,306000,24
5342,2012-12-01,275000,24
5343,2013-01-01,243000,24
5344,2013-02-01,249000,24
5345,2013-03-01,252250,24
5346,2013-04-01,252250,24
5347,2013-05-01,340000,24
5348,2013-06-01,340000,24
5349,2013-07-01,323750,24
5350,2013-08-01,303000,24
5351,2013-09-01,299500,24
5352,2013-10-01,308000,24
5353,2013-11-01,290000,24
5354,2013-12-01,290000,24
5355,2014-01-01,290000,24
5356,2014-02-01,296500,24
5357,2014-03-01,303000,24
5358,2014-04-01,302500,24
5359,2014-05-01,318000,24
5360,2014-06-01,334250,24
5361,2014-07-01,339000,24
5362,2014-08-01,340000,24
5363,2014-09-01,342500,24
5364,2014-10-01,355000,24
5365,2014-11-01,350000,24
5366,2014-12-01,355000,24
5367,2015-01-01,342500,24
5368,2015-02-01,308000,24
5369,2015-03-01,311500,24
5370,2015-04-01,325000,24
5371,2015-05-01,329000,24
5372,2015-06-01,350000,24
5373,2015-07-01,350000,24
5374,2015-08-01,347500,24
5375,2015-09-01,349500,24
5376,2015-10-01,334500,24
5377,2015-11-01,350000,24
5378,2015-12-01,334500,24
5379,2016-01-01,336000,24
5380,2016-02-01,309000,24
5381,2016-03-01,332500,24
5382,2016-04-01,340000,24
5383,2016-05-01,360000,24
5384,2016-06-01,355000,24
5385,2016-07-01,356000,24
5386,2016-08-01,377500,24
5387,2016-09-01,385000,24
5388,2016-10-01,372000,24
5389,2016-11-01,370000,24
5390,2016-12-01,378000,24
5391,2017-01-01,395500,24
5392,2012-01-01,404750,24
5393,2012-02-01,376500,24
5394,2012-03-01,375750,24
5395,2012-04-01,375000,24
5396,2012-05-01,365000,24
5397,2012-06-01,387500,24
5398,2012-07-01,385000,24
5399,2012-08-01,382500,24
5400,2012-09-01,365000,24
5401,2012-10-01,355000,24
5402,2012-11-01,373000,24
5403,2012-12-01,370000,24
5404,2013-01-01,371500,24
5405,2013-02-01,395000,24
5406,2013-03-01,395000,24
5407,2013-04-01,415000,24
5408,2013-05-01,375000,24
5409,2013-06-01,393000,24
5410,2013-07-01,390500,24
5411,2013-08-01,412500,24
5412,2013-09-01,427500,24
5413,2013-10-01,445000,24
5414,2013-11-01,445000,24
5415,2013-12-01,452500,24
5416,2014-01-01,470000,24
5417,2014-02-01,480000,24
5418,2014-03-01,475000,24
5419,2014-04-01,466500,24
5420,2014-05-01,415000,24
5421,2014-06-01,407000,24
5422,2014-07-01,406000,24
5423,2014-08-01,435000,24
5424,2014-09-01,475000,24
5425,2014-10-01,460000,24
5426,2014-11-01,437500,24
5427,2014-12-01,425000,24
5428,2015-01-01,432500,24
5429,2015-02-01,485000,24
5430,2015-03-01,509000,24
5431,2015-04-01,450000,24
5432,2015-05-01,445000,24
5433,2015-06-01,455000,24
5434,2015-07-01,478000,24
5435,2015-08-01,465000,24
5436,2015-09-01,470000,24
5437,2015-10-01,472500,24
5438,2015-11-01,491500,24
5439,2015-12-01,491250,24
5440,2016-01-01,525000,24
5441,2016-02-01,501000,24
5442,2016-03-01,525000,24
5443,2016-04-01,485000,24
5444,2016-05-01,477500,24
5445,2016-06-01,499000,24
5446,2016-07-01,485500,24
5447,2016-08-01,500000,24
5448,2016-09-01,493250,24
5449,2016-10-01,490500,24
5450,2016-11-01,489500,24
5451,2016-12-01,496250,24
5452,2017-01-01,520500,24
5453,2012-01-01,130500,42
5454,2012-02-01,140500,42
5455,2012-03-01,141000,42
5456,2012-04-01,56000,42
5457,2012-05-01,72000,42
5458,2012-06-01,72000,42
5459,2012-07-01,62750,42
5460,2012-08-01,63000,42
5461,2012-09-01,104000,42
5462,2012-10-01,75000,42
5463,2012-11-01,67000,42
5464,2012-12-01,60000,42
5465,2013-01-01,92500,42
5466,2013-02-01,97500,42
5467,2013-03-01,119000,42
5468,2013-04-01,98500,42
5469,2013-05-01,73750,42
5470,2013-06-01,56750,42
5471,2013-07-01,70000,42
5472,2013-08-01,87750,42
5473,2013-09-01,141000,42
5474,2013-10-01,97000,42
5475,2013-11-01,75250,42
5476,2013-12-01,75250,42
5477,2014-01-01,82500,42
5478,2014-02-01,110000,42
5479,2014-03-01,97500,42
5480,2014-04-01,127500,42
5481,2014-05-01,100000,42
5482,2014-06-01,99000,42
5483,2014-07-01,99500,42
5484,2014-08-01,98500,42
5485,2014-09-01,90500,42
5486,2014-10-01,107000,42
5487,2014-11-01,104000,42
5488,2014-12-01,112000,42
5489,2015-01-01,85500,42
5490,2015-02-01,85500,42
5491,2015-03-01,51500,42
5492,2015-04-01,48000,42
5493,2015-05-01,60750,42
5494,2015-06-01,71500,42
5495,2015-07-01,90750,42
5496,2015-08-01,92750,42
5497,2015-09-01,90000,42
5498,2015-10-01,80000,42
5499,2015-11-01,112500,42
5500,2015-12-01,115000,42
5501,2016-01-01,122000,42
5502,2016-02-01,127500,42
5503,2016-03-01,135750,42
5504,2016-04-01,60575,42
5505,2016-05-01,63100,42
5506,2016-06-01,64050,42
5507,2016-07-01,72000,42
5508,2016-08-01,85000,42
5509,2016-09-01,100000,42
5510,2016-10-01,88500,42
5511,2016-11-01,74750,42
5512,2016-12-01,84250,42
5513,2017-01-01,109000,42
