2016, 41.835282, -87.735283, 60623, 60
2016, 41.803515, -87.667378, 60609, 72
2016, 41.894449, -87.726166, 60624, 42
2016, 41.989021, -87.665789, 60660, 62
2016, 41.782041, -87.671662, 60636, 78
2016, 41.834397, -87.735292, 60623, 65
2016, 41.965547, -87.652473, 60640, 50
2016, 41.764407, -87.706445, 60629, 51
2016, 41.941388, -87.690761, 60618, 86
2016, 41.883215, -87.677636, 60612, 50
2016, 41.864149, -87.702042, 60623, 32
2016, 41.86698, -87.727244, 60624, 59
2016, 41.827775, -87.677542, 60609, 75
2016, 41.781485, -87.633019, 60621, 22
2016, 41.828145, -87.632757, 60609, 59
2016, 41.950461, -87.730678, 60641, 77
2016, 41.885993, -87.761916, 60644, 26
2016, 41.902914, -87.673696, 60622, 65
2016, 41.771221, -87.66653, 60636, 81
2016, 41.994238, -87.813771, 60631, 76
2016, 41.935795, -87.680562, 60618, 61
2016, 41.893548, -87.659405, 60642, 55
2016, 41.767755, -87.590396, 60637, 51
2016, 41.793479, -87.71137, 60632, 67
2016, 41.921318, -87.765781, 60639, 55
2016, 41.905109, -87.644841, 60610, 86
2016, 41.934931, -87.770127, 60634, 50
