,date,value,community
146,2012-03-01,36500,North Lawndale
147,2012-04-01,126000,North Lawndale
148,2012-05-01,34000,North Lawndale
149,2012-06-01,31750,North Lawndale
150,2012-07-01,26750,North Lawndale
151,2012-08-01,37000,North Lawndale
152,2012-09-01,32000,North Lawndale
153,2012-10-01,32000,North Lawndale
154,2012-11-01,28500,North Lawndale
155,2012-12-01,110000,North Lawndale
156,2013-01-01,72000,North Lawndale
157,2013-02-01,72500,North Lawndale
158,2013-03-01,45750,North Lawndale
159,2013-04-01,45750,North Lawndale
160,2013-05-01,31000,North Lawndale
161,2013-06-01,25500,North Lawndale
162,2013-07-01,31000,North Lawndale
163,2013-08-01,40000,North Lawndale
164,2013-09-01,45000,North Lawndale
165,2013-10-01,45000,North Lawndale
166,2013-11-01,89250,North Lawndale
167,2013-12-01,107250,North Lawndale
168,2014-01-01,159250,North Lawndale
169,2014-02-01,153500,North Lawndale
170,2014-03-01,62750,North Lawndale
171,2014-04-01,91250,North Lawndale
172,2014-05-01,100000,North Lawndale
173,2014-06-01,130000,North Lawndale
174,2014-07-01,97000,North Lawndale
175,2014-08-01,63500,North Lawndale
176,2014-09-01,34500,North Lawndale
177,2014-10-01,54750,North Lawndale
178,2014-11-01,54000,North Lawndale
179,2014-12-01,66000,North Lawndale
180,2015-01-01,50500,North Lawndale
181,2015-02-01,50000,North Lawndale
182,2015-03-01,32500,North Lawndale
183,2015-04-01,33750,North Lawndale
184,2015-05-01,68000,North Lawndale
185,2015-06-01,80000,North Lawndale
186,2015-07-01,89250,North Lawndale
187,2015-08-01,127500,North Lawndale
188,2015-09-01,120000,North Lawndale
189,2015-10-01,68000,North Lawndale
190,2015-11-01,47500,North Lawndale
191,2015-12-01,42500,North Lawndale
192,2016-01-01,80000,North Lawndale
193,2016-02-01,112000,North Lawndale
194,2016-03-01,111000,North Lawndale
195,2016-04-01,79250,North Lawndale
196,2016-05-01,37000,North Lawndale
197,2016-06-01,91000,North Lawndale
198,2016-07-01,98000,North Lawndale
199,2016-08-01,99000,North Lawndale
200,2016-09-01,140000,North Lawndale
201,2016-10-01,80000,North Lawndale
202,2016-11-01,105000,North Lawndale
203,2016-12-01,122500,North Lawndale
204,2017-01-01,87500,North Lawndale
144,2012-01-01,240000,North Park
145,2012-02-01,220000,North Park
146,2012-03-01,195000,North Park
147,2012-04-01,178250,North Park
148,2012-05-01,159250,North Park
149,2012-06-01,193250,North Park
150,2012-07-01,173500,North Park
151,2012-08-01,170000,North Park
152,2012-09-01,200000,North Park
153,2012-10-01,203000,North Park
154,2012-11-01,203000,North Park
155,2012-12-01,205000,North Park
156,2013-01-01,156750,North Park
157,2013-02-01,167500,North Park
158,2013-03-01,159000,North Park
159,2013-04-01,215000,North Park
160,2013-05-01,192750,North Park
161,2013-06-01,268750,North Park
162,2013-07-01,260750,North Park
163,2013-08-01,250000,North Park
164,2013-09-01,231500,North Park
165,2013-10-01,253500,North Park
166,2013-11-01,232500,North Park
167,2013-12-01,221500,North Park
168,2014-01-01,221500,North Park
169,2014-02-01,205000,North Park
170,2014-03-01,200000,North Park
171,2014-04-01,174750,North Park
172,2014-05-01,209500,North Park
173,2014-06-01,235000,North Park
174,2014-07-01,249750,North Park
175,2014-08-01,252000,North Park
176,2014-09-01,230000,North Park
177,2014-10-01,240000,North Park
178,2014-11-01,243500,North Park
179,2014-12-01,245000,North Park
180,2015-01-01,269000,North Park
181,2015-02-01,285000,North Park
182,2015-03-01,301750,North Park
183,2015-04-01,273250,North Park
184,2015-05-01,247500,North Park
185,2015-06-01,245000,North Park
186,2015-07-01,245000,North Park
187,2015-08-01,272750,North Park
188,2015-09-01,314500,North Park
189,2015-10-01,292500,North Park
190,2015-11-01,296500,North Park
191,2015-12-01,250000,North Park
192,2016-01-01,284250,North Park
193,2016-02-01,299000,North Park
194,2016-03-01,311500,North Park
195,2016-04-01,364000,North Park
196,2016-05-01,330000,North Park
197,2016-06-01,283000,North Park
198,2016-07-01,298000,North Park
199,2016-08-01,320000,North Park
200,2016-09-01,365000,North Park
201,2016-10-01,362500,North Park
202,2016-11-01,358000,North Park
203,2016-12-01,310000,North Park
204,2017-01-01,280000,North Park
144,2012-01-01,186000,Norwood Park
145,2012-02-01,215000,Norwood Park
146,2012-03-01,197500,Norwood Park
147,2012-04-01,195000,Norwood Park
148,2012-05-01,183000,Norwood Park
149,2012-06-01,193500,Norwood Park
150,2012-07-01,206000,Norwood Park
151,2012-08-01,225000,Norwood Park
152,2012-09-01,235000,Norwood Park
153,2012-10-01,248250,Norwood Park
154,2012-11-01,233500,Norwood Park
155,2012-12-01,230000,Norwood Park
156,2013-01-01,209500,Norwood Park
157,2013-02-01,215000,Norwood Park
158,2013-03-01,201000,Norwood Park
159,2013-04-01,209000,Norwood Park
160,2013-05-01,212000,Norwood Park
161,2013-06-01,224000,Norwood Park
162,2013-07-01,228500,Norwood Park
163,2013-08-01,260000,Norwood Park
164,2013-09-01,259000,Norwood Park
165,2013-10-01,253500,Norwood Park
166,2013-11-01,264000,Norwood Park
167,2013-12-01,273750,Norwood Park
168,2014-01-01,263000,Norwood Park
169,2014-02-01,262500,Norwood Park
170,2014-03-01,282000,Norwood Park
171,2014-04-01,294500,Norwood Park
172,2014-05-01,288000,Norwood Park
173,2014-06-01,276750,Norwood Park
174,2014-07-01,285000,Norwood Park
175,2014-08-01,285000,Norwood Park
176,2014-09-01,300000,Norwood Park
177,2014-10-01,280000,Norwood Park
178,2014-11-01,280000,Norwood Park
179,2014-12-01,270000,Norwood Park
180,2015-01-01,265500,Norwood Park
181,2015-02-01,260000,Norwood Park
182,2015-03-01,252000,Norwood Park
183,2015-04-01,253500,Norwood Park
184,2015-05-01,280000,Norwood Park
185,2015-06-01,286250,Norwood Park
186,2015-07-01,285000,Norwood Park
187,2015-08-01,275000,Norwood Park
188,2015-09-01,279500,Norwood Park
189,2015-10-01,283250,Norwood Park
190,2015-11-01,280000,Norwood Park
191,2015-12-01,280000,Norwood Park
192,2016-01-01,270000,Norwood Park
193,2016-02-01,267500,Norwood Park
194,2016-03-01,263000,Norwood Park
195,2016-04-01,262500,Norwood Park
196,2016-05-01,265000,Norwood Park
197,2016-06-01,320000,Norwood Park
198,2016-07-01,310000,Norwood Park
199,2016-08-01,307000,Norwood Park
200,2016-09-01,305000,Norwood Park
201,2016-10-01,305000,Norwood Park
202,2016-11-01,308500,Norwood Park
203,2016-12-01,304000,Norwood Park
204,2017-01-01,298500,Norwood Park
144,2012-01-01,70000,O'Hare
145,2012-02-01,69500,O'Hare
146,2012-03-01,70000,O'Hare
147,2012-04-01,70000,O'Hare
148,2012-05-01,68500,O'Hare
149,2012-06-01,65000,O'Hare
150,2012-07-01,67500,O'Hare
151,2012-08-01,68000,O'Hare
152,2012-09-01,71500,O'Hare
153,2012-10-01,66000,O'Hare
154,2012-11-01,64500,O'Hare
155,2012-12-01,60500,O'Hare
156,2013-01-01,60500,O'Hare
157,2013-02-01,66000,O'Hare
158,2013-03-01,67500,O'Hare
159,2013-04-01,70000,O'Hare
160,2013-05-01,70000,O'Hare
161,2013-06-01,70000,O'Hare
162,2013-07-01,72500,O'Hare
163,2013-08-01,75000,O'Hare
164,2013-09-01,75500,O'Hare
165,2013-10-01,78000,O'Hare
166,2013-11-01,78500,O'Hare
167,2013-12-01,88000,O'Hare
168,2014-01-01,90000,O'Hare
169,2014-02-01,90000,O'Hare
170,2014-03-01,86200,O'Hare
171,2014-04-01,85000,O'Hare
172,2014-05-01,90250,O'Hare
173,2014-06-01,111500,O'Hare
174,2014-07-01,115000,O'Hare
175,2014-08-01,118250,O'Hare
176,2014-09-01,94250,O'Hare
177,2014-10-01,105000,O'Hare
178,2014-11-01,101000,O'Hare
179,2014-12-01,105000,O'Hare
180,2015-01-01,108500,O'Hare
181,2015-02-01,127500,O'Hare
182,2015-03-01,130000,O'Hare
183,2015-04-01,130000,O'Hare
184,2015-05-01,113250,O'Hare
185,2015-06-01,106500,O'Hare
186,2015-07-01,106000,O'Hare
187,2015-08-01,105000,O'Hare
188,2015-09-01,114000,O'Hare
189,2015-10-01,121500,O'Hare
190,2015-11-01,120250,O'Hare
191,2015-12-01,125000,O'Hare
192,2016-01-01,117000,O'Hare
193,2016-02-01,113000,O'Hare
194,2016-03-01,112500,O'Hare
195,2016-04-01,115000,O'Hare
196,2016-05-01,116000,O'Hare
197,2016-06-01,117000,O'Hare
198,2016-07-01,125000,O'Hare
199,2016-08-01,124500,O'Hare
200,2016-09-01,132000,O'Hare
201,2016-10-01,115000,O'Hare
202,2016-11-01,115000,O'Hare
203,2016-12-01,113500,O'Hare
204,2017-01-01,120000,O'Hare
138,2012-01-01,263000,Oakland
139,2012-02-01,250000,Oakland
140,2012-03-01,258000,Oakland
141,2012-04-01,250000,Oakland
142,2012-05-01,225000,Oakland
143,2012-06-01,117500,Oakland
144,2012-07-01,84750,Oakland
145,2012-08-01,231000,Oakland
146,2012-09-01,231000,Oakland
147,2012-10-01,240000,Oakland
148,2012-11-01,205000,Oakland
149,2012-12-01,219250,Oakland
150,2013-01-01,194000,Oakland
151,2013-02-01,111250,Oakland
152,2013-03-01,117500,Oakland
153,2013-04-01,111250,Oakland
154,2013-05-01,169000,Oakland
155,2013-06-01,95000,Oakland
156,2013-07-01,130000,Oakland
157,2013-08-01,125000,Oakland
158,2013-09-01,127500,Oakland
159,2013-10-01,140500,Oakland
160,2013-11-01,124000,Oakland
161,2013-12-01,121000,Oakland
162,2014-01-01,120000,Oakland
163,2014-02-01,120000,Oakland
164,2014-03-01,146750,Oakland
165,2014-04-01,146750,Oakland
166,2014-05-01,142250,Oakland
167,2014-06-01,126500,Oakland
168,2014-07-01,115750,Oakland
169,2014-08-01,405000,Oakland
170,2014-09-01,322500,Oakland
171,2014-10-01,312000,Oakland
172,2014-11-01,345000,Oakland
173,2014-12-01,312000,Oakland
174,2015-01-01,330000,Oakland
175,2015-02-01,260000,Oakland
176,2015-03-01,260000,Oakland
177,2015-04-01,255000,Oakland
178,2015-05-01,255000,Oakland
179,2015-06-01,330000,Oakland
180,2015-07-01,330000,Oakland
181,2015-08-01,300000,Oakland
182,2015-09-01,281750,Oakland
183,2015-10-01,220000,Oakland
184,2015-11-01,176000,Oakland
185,2015-12-01,153000,Oakland
186,2016-01-01,211500,Oakland
187,2016-02-01,211500,Oakland
188,2016-03-01,346000,Oakland
189,2016-04-01,397500,Oakland
190,2016-05-01,303000,Oakland
191,2016-06-01,303000,Oakland
192,2016-07-01,297000,Oakland
193,2016-08-01,297000,Oakland
194,2016-09-01,257000,Oakland
195,2016-10-01,180000,Oakland
196,2016-11-01,250000,Oakland
197,2016-12-01,255000,Oakland
198,2017-01-01,342500,Oakland
144,2012-01-01,115000,Near West Side
145,2012-02-01,153000,Near West Side
146,2012-03-01,153000,Near West Side
147,2012-04-01,144000,Near West Side
148,2012-05-01,112500,Near West Side
149,2012-06-01,155000,Near West Side
150,2012-07-01,125000,Near West Side
151,2012-08-01,125000,Near West Side
152,2012-09-01,125000,Near West Side
153,2012-10-01,137500,Near West Side
154,2012-11-01,91000,Near West Side
155,2012-12-01,165500,Near West Side
156,2013-01-01,131000,Near West Side
157,2013-02-01,160000,Near West Side
158,2013-03-01,160000,Near West Side
159,2013-04-01,166750,Near West Side
160,2013-05-01,162000,Near West Side
161,2013-06-01,237500,Near West Side
162,2013-07-01,198000,Near West Side
163,2013-08-01,179000,Near West Side
164,2013-09-01,141500,Near West Side
165,2013-10-01,137000,Near West Side
166,2013-11-01,124250,Near West Side
167,2013-12-01,129250,Near West Side
168,2014-01-01,130000,Near West Side
169,2014-02-01,186000,Near West Side
170,2014-03-01,225000,Near West Side
171,2014-04-01,225000,Near West Side
172,2014-05-01,180000,Near West Side
173,2014-06-01,180000,Near West Side
174,2014-07-01,180000,Near West Side
175,2014-08-01,159500,Near West Side
176,2014-09-01,154750,Near West Side
177,2014-10-01,224000,Near West Side
178,2014-11-01,201000,Near West Side
179,2014-12-01,201000,Near West Side
180,2015-01-01,175000,Near West Side
181,2015-02-01,159000,Near West Side
182,2015-03-01,181500,Near West Side
183,2015-04-01,175000,Near West Side
184,2015-05-01,204000,Near West Side
185,2015-06-01,195000,Near West Side
186,2015-07-01,340250,Near West Side
187,2015-08-01,324750,Near West Side
188,2015-09-01,273500,Near West Side
189,2015-10-01,185500,Near West Side
190,2015-11-01,193500,Near West Side
191,2015-12-01,192250,Near West Side
192,2016-01-01,193500,Near West Side
193,2016-02-01,204500,Near West Side
194,2016-03-01,204000,Near West Side
195,2016-04-01,251250,Near West Side
196,2016-05-01,225000,Near West Side
197,2016-06-01,275000,Near West Side
198,2016-07-01,208750,Near West Side
199,2016-08-01,215000,Near West Side
200,2016-09-01,235000,Near West Side
201,2016-10-01,250000,Near West Side
202,2016-11-01,225000,Near West Side
203,2016-12-01,200000,Near West Side
204,2017-01-01,200000,Near West Side
144,2012-01-01,155000,Portage Park
145,2012-02-01,150000,Portage Park
146,2012-03-01,150000,Portage Park
147,2012-04-01,160000,Portage Park
148,2012-05-01,160000,Portage Park
149,2012-06-01,162500,Portage Park
150,2012-07-01,165000,Portage Park
151,2012-08-01,163500,Portage Park
152,2012-09-01,165000,Portage Park
153,2012-10-01,162500,Portage Park
154,2012-11-01,170000,Portage Park
155,2012-12-01,184000,Portage Park
156,2013-01-01,184000,Portage Park
157,2013-02-01,175000,Portage Park
158,2013-03-01,185000,Portage Park
159,2013-04-01,190000,Portage Park
160,2013-05-01,194000,Portage Park
161,2013-06-01,185000,Portage Park
162,2013-07-01,218750,Portage Park
163,2013-08-01,230000,Portage Park
164,2013-09-01,220000,Portage Park
165,2013-10-01,199000,Portage Park
166,2013-11-01,207500,Portage Park
167,2013-12-01,215000,Portage Park
168,2014-01-01,215000,Portage Park
169,2014-02-01,215000,Portage Park
170,2014-03-01,206000,Portage Park
171,2014-04-01,206000,Portage Park
172,2014-05-01,214000,Portage Park
173,2014-06-01,227500,Portage Park
174,2014-07-01,230000,Portage Park
175,2014-08-01,227250,Portage Park
176,2014-09-01,238500,Portage Park
177,2014-10-01,236750,Portage Park
178,2014-11-01,246500,Portage Park
179,2014-12-01,237750,Portage Park
180,2015-01-01,239000,Portage Park
181,2015-02-01,240000,Portage Park
182,2015-03-01,250000,Portage Park
183,2015-04-01,255000,Portage Park
184,2015-05-01,254000,Portage Park
185,2015-06-01,258000,Portage Park
186,2015-07-01,250000,Portage Park
187,2015-08-01,259000,Portage Park
188,2015-09-01,263000,Portage Park
189,2015-10-01,255000,Portage Park
190,2015-11-01,259000,Portage Park
191,2015-12-01,250000,Portage Park
192,2016-01-01,251250,Portage Park
193,2016-02-01,245000,Portage Park
194,2016-03-01,245000,Portage Park
195,2016-04-01,259000,Portage Park
196,2016-05-01,261500,Portage Park
197,2016-06-01,260750,Portage Park
198,2016-07-01,265000,Portage Park
199,2016-08-01,268000,Portage Park
200,2016-09-01,285000,Portage Park
201,2016-10-01,285000,Portage Park
202,2016-11-01,287000,Portage Park
203,2016-12-01,280500,Portage Park
204,2017-01-01,280750,Portage Park
144,2012-01-01,41000,Pullman
145,2012-02-01,42250,Pullman
146,2012-03-01,35000,Pullman
147,2012-04-01,42250,Pullman
148,2012-06-01,24000,Pullman
149,2012-07-01,42500,Pullman
150,2012-08-01,43000,Pullman
151,2012-09-01,61000,Pullman
152,2012-10-01,118000,Pullman
153,2012-11-01,131250,Pullman
154,2012-12-01,118000,Pullman
155,2013-01-01,80500,Pullman
156,2013-02-01,80500,Pullman
157,2013-03-01,96750,Pullman
158,2013-04-01,96750,Pullman
159,2013-05-01,51500,Pullman
160,2013-06-01,46500,Pullman
161,2013-07-01,46500,Pullman
162,2013-08-01,131500,Pullman
163,2013-09-01,135000,Pullman
164,2013-10-01,130000,Pullman
165,2013-11-01,49000,Pullman
166,2013-12-01,54500,Pullman
167,2014-01-01,60000,Pullman
168,2014-02-01,65000,Pullman
169,2014-03-01,132500,Pullman
170,2014-04-01,95500,Pullman
171,2014-05-01,50000,Pullman
172,2014-06-01,48000,Pullman
173,2014-07-01,68500,Pullman
174,2014-08-01,70000,Pullman
175,2014-09-01,89000,Pullman
176,2014-10-01,113000,Pullman
177,2014-11-01,85000,Pullman
178,2014-12-01,60250,Pullman
179,2015-01-01,72500,Pullman
180,2015-02-01,70000,Pullman
181,2015-03-01,82500,Pullman
182,2015-04-01,60250,Pullman
183,2015-05-01,60500,Pullman
184,2015-06-01,76000,Pullman
185,2015-07-01,129000,Pullman
186,2015-08-01,139500,Pullman
187,2015-09-01,90000,Pullman
188,2015-10-01,95000,Pullman
189,2015-11-01,107500,Pullman
190,2015-12-01,107500,Pullman
191,2016-01-01,107500,Pullman
192,2016-02-01,95000,Pullman
193,2016-03-01,95000,Pullman
194,2016-04-01,125000,Pullman
195,2016-05-01,60250,Pullman
196,2016-06-01,125000,Pullman
197,2016-07-01,80000,Pullman
198,2016-08-01,103250,Pullman
199,2016-09-01,71500,Pullman
200,2016-10-01,55000,Pullman
201,2016-11-01,55000,Pullman
202,2016-12-01,97500,Pullman
203,2017-01-01,83000,Pullman
144,2012-01-01,304500,Lincoln Park
145,2012-02-01,335000,Lincoln Park
146,2012-03-01,269250,Lincoln Park
147,2012-04-01,266750,Lincoln Park
148,2012-05-01,292500,Lincoln Park
149,2012-06-01,348750,Lincoln Park
150,2012-07-01,315000,Lincoln Park
151,2012-08-01,310750,Lincoln Park
152,2012-09-01,327750,Lincoln Park
153,2012-10-01,335000,Lincoln Park
154,2012-11-01,314500,Lincoln Park
155,2012-12-01,269000,Lincoln Park
156,2013-01-01,280000,Lincoln Park
157,2013-02-01,330000,Lincoln Park
158,2013-03-01,294500,Lincoln Park
159,2013-04-01,345000,Lincoln Park
160,2013-05-01,274750,Lincoln Park
161,2013-06-01,251250,Lincoln Park
162,2013-07-01,267500,Lincoln Park
163,2013-08-01,288000,Lincoln Park
164,2013-09-01,291500,Lincoln Park
165,2013-10-01,295000,Lincoln Park
166,2013-11-01,295000,Lincoln Park
167,2013-12-01,300000,Lincoln Park
168,2014-01-01,300000,Lincoln Park
169,2014-02-01,265000,Lincoln Park
170,2014-03-01,300000,Lincoln Park
171,2014-04-01,270000,Lincoln Park
172,2014-05-01,322500,Lincoln Park
173,2014-06-01,322500,Lincoln Park
174,2014-07-01,325000,Lincoln Park
175,2014-08-01,325000,Lincoln Park
176,2014-09-01,315000,Lincoln Park
177,2014-10-01,325000,Lincoln Park
178,2014-11-01,330000,Lincoln Park
179,2014-12-01,344000,Lincoln Park
180,2015-01-01,354000,Lincoln Park
181,2015-02-01,360000,Lincoln Park
182,2015-03-01,360000,Lincoln Park
183,2015-04-01,324000,Lincoln Park
184,2015-05-01,328000,Lincoln Park
185,2015-06-01,317500,Lincoln Park
186,2015-07-01,328000,Lincoln Park
187,2015-08-01,330000,Lincoln Park
188,2015-09-01,317750,Lincoln Park
189,2015-10-01,326000,Lincoln Park
190,2015-11-01,341500,Lincoln Park
191,2015-12-01,359000,Lincoln Park
192,2016-01-01,340000,Lincoln Park
193,2016-02-01,325000,Lincoln Park
194,2016-03-01,294500,Lincoln Park
195,2016-04-01,332500,Lincoln Park
196,2016-05-01,375000,Lincoln Park
197,2016-06-01,352500,Lincoln Park
198,2016-07-01,354250,Lincoln Park
199,2016-08-01,337500,Lincoln Park
200,2016-09-01,335000,Lincoln Park
201,2016-10-01,350000,Lincoln Park
202,2016-11-01,367500,Lincoln Park
203,2016-12-01,360000,Lincoln Park
204,2017-01-01,300000,Lincoln Park
111,2014-02-01,26000,Riverdale
112,2014-03-01,26000,Riverdale
113,2014-04-01,52500,Riverdale
